iter	RMSE
1680	535.1729092
1681	535.1680665
1682	535.1677975
1683	535.1661496
1684	535.165931
1685	535.1617272
1686	535.1575065
1687	535.1534708
1688	533.9955469
1689	533.9449886
1690	533.9348595
1691	533.9345393
1692	533.9343033
1693	533.9323146
1694	533.9312359
1695	533.9272584
1696	533.9270224
1697	533.926837
1698	533.9236178
1699	533.9234156
1700	533.914112
1701	533.9139434
1702	533.9106399
1703	533.7602922
1704	533.7590277
1705	533.7577127
1706	533.7565831
1707	533.7564988
1708	533.7531606
1709	533.7530089
1710	533.752992
1711	533.7502607
1712	533.7501764
1713	533.7492829
1714	533.7492154
1715	533.7470237
1716	533.7470237
1717	533.7469225
1718	533.7469225
1719	533.7468888
1720	533.7443261
1721	533.741443
1722	533.7413925
1723	533.741325
1724	533.7410553
1725	533.7401954
1726	533.7386611
1727	533.7386274
1728	533.7386274
1729	533.7386105
1730	533.7359466
1731	533.7351542
1732	533.7349182
1733	533.7348507
1734	533.7348339
1735	533.7347664
1736	533.7347159
1737	533.7346484
1738	533.7346316
1739	533.7346316
1740	533.734581
1741	533.734581
1742	533.7345135
1743	533.688382
1744	533.6883146
1745	533.6883483
1746	533.6882808
1747	533.6882808
1748	533.6882134
1749	533.6881797
1750	533.6881291
1751	533.6881122
1752	533.6881291
1753	533.6873366
1754	533.6873534
1755	533.6873029
1756	533.6872691
1757	533.6872354
1758	533.6872186
1759	533.6836607
1760	533.6832898
1761	533.6825816
1762	533.6819408
1763	533.6819408
1764	533.6818902
1765	533.6818734
1766	533.6813001
1767	533.6730545
1768	533.6730377
1769	533.6730377
1770	533.6698339
1771	533.6280813
1772	533.6280981
1773	533.6274405
1774	533.6244893
1775	533.624405
1776	533.624405
1777	533.6244387
1778	533.624405
1779	533.6237642
1780	533.6237642
1781	533.6231402
1782	533.6104248
1783	533.6029708
1784	533.6029202
1785	533.6028865
1786	533.590255
1787	533.5902381
1788	533.5772352
1789	533.5651427
1790	533.5645524
1791	532.856521
1792	532.8454424
1793	532.8453411
1794	532.8340933
1795	532.8315262
1796	532.8309013
1797	532.8284693
1798	532.8274729
1799	532.8268818
1800	532.8244835
1801	532.8243991
1802	532.8241458
1803	532.8235546
1804	532.8229804
1805	532.8229129
1806	532.8229129
1807	532.8228453
1808	532.8228115
1809	532.8227777
1810	532.7258257
1811	532.7258257
1812	532.7257582
1813	532.7257582
1814	532.7256906
1815	532.7256568
1816	532.7256061
1817	532.7255892
1818	532.7251163
1819	532.7250825
1820	532.7251163
1821	532.7250487
1822	532.7250149
1823	532.724998
1824	532.7249642
1825	532.7249136
1826	532.7248967
1827	532.7249304
1828	532.7249136
1829	532.7248629
1830	532.724846
1831	532.7248122
1832	532.724846
1833	532.724846
1834	532.7247784
1835	532.7247446
1836	532.7247446
1837	532.7247784
1838	532.7247784
1839	532.7214338
1840	532.7214
1841	532.7213662
1842	532.7170417
1843	532.7170417
1844	532.7169742
1845	532.7169235
1846	532.7164843
1847	532.7164674
1848	532.7164336
1849	532.7163998
1850	532.7156735
1851	532.7156735
1852	532.7156228
1853	532.7156228
1854	532.715589
1855	532.715589
1856	532.7155552
1857	532.7152005
1858	532.7151836
1859	532.7151498
1860	532.715116
1861	532.715116
1862	532.7150484
1863	532.7149978
1864	532.7149809
1865	532.7149133
1866	532.7149133
1867	532.7148457
1868	532.7148288
1869	532.7147951
1870	532.7147782
1871	532.7147106
1872	532.7146768
1873	532.714643
1874	532.7146092
1875	532.7145586
1876	532.7145923
1877	532.7146092
1878	532.7146261
1879	532.714643
1880	532.7146599
1881	532.7146768
1882	532.7146937
1883	532.7147106
1884	532.6150694
1885	532.5449985
1886	532.5449479
1887	532.5449816
1888	532.5449479
1889	532.5449479
1890	532.5449479
1891	532.5449479
1892	532.5449141
1893	532.5448803
1894	532.5448465
1895	532.5448634
1896	532.5448972
1897	532.5448972
1898	532.5449141
1899	532.5449479
1900	532.5449479
1901	532.5449141
1902	532.5449141
1903	532.5449141
1904	532.5448803
1905	532.4049475
1906	532.4049475
1907	532.3375706
1908	532.3375368
1909	532.337503
1910	532.3374354
1911	532.3374185
1912	532.3374185
1913	532.272755
1914	532.2726705
1915	532.1015998
1916	532.101566
1917	532.1015152
1918	532.1014983
1919	532.1014645
1920	532.1012615
1921	532.1012446
1922	532.1012446
1923	532.1011939
1924	532.1011939
1925	532.1011939
1926	532.1011601
1927	532.1011262
1928	532.1010924
1929	532.1010924
1930	532.1011093
1931	532.1010924
1932	532.1010586
1933	532.1010417
1934	532.1009909
1935	532.1010248
1936	532.1009909
1937	532.1009909
1938	532.100974
1939	532.100974
1940	532.1009571
1941	532.100974
1942	532.1009571
1943	532.1009571
1944	532.1009571
1945	532.1009233
1946	532.1009233
1947	532.1009233
1948	532.1009233
1949	532.1009233
1950	532.1009233
1951	532.1009233
1952	532.1009233
1953	532.1009233
1954	532.1009233
1955	532.1009233
1956	532.1005851
1957	532.1005851
1958	532.1005005
1959	532.1005174
1960	532.1005005
1961	532.1001453
1962	532.1001453
1963	532.1001453
1964	532.1001453
1965	532.1001453
1966	532.1001623
1967	532.1001792
1968	532.1001792
1969	532.1001792
1970	532.1001792
1971	532.0135489
1972	532.0135827
1973	532.0135489
1974	532.0135827
1975	532.0136165
1976	532.0136165
1977	532.0136165
1978	532.0136165
1979	532.0136165
1980	532.0136504
1981	532.0136165
1982	532.0136335
1983	532.0136165
1984	532.0136335
1985	532.0136165
1986	532.0136504
1987	532.0136335
1988	532.0136165
1989	532.0136335
1990	532.0136165
1991	532.0136504
1992	532.0136504
1993	532.0126355
1994	532.0126355
1995	532.0126355
1996	532.0126186
1997	532.0126524
1998	532.0126355
1999	532.0126355
2000	532.0126017
2001	531.8809038
2002	531.8390616
2003	531.7585148
2004	531.7585148
2005	531.7584641
2006	531.7479549
2007	531.7469903
2008	531.2526869
2009	530.5633316
2010	530.5213176
2011	530.5212158
2012	530.5204186
2013	530.5173314
2014	530.2771735
2015	529.669821
2016	529.669753
2017	529.6694812
2018	529.6693792
2019	529.6683429
2020	529.668122
2021	529.6679181
2022	529.6678162
2023	529.6617339
2024	529.6106259
2025	529.61049
2026	529.610371
2027	529.6079073
2028	529.5674318
2029	529.5672618
2030	529.5661063
2031	529.4628983
2032	529.4156126
2033	529.4154596
2034	528.8487911
2035	528.8487231
2036	528.8425803
2037	528.8415593
2038	528.8415082
2039	528.8414061
2040	528.8322173
2041	528.6294608
2042	528.6294098
2043	528.6293417
2044	528.6232814
2045	528.6145484
2046	528.6144633
2047	528.6144293
2048	528.6143271
2049	528.614259
2050	528.614225
2051	528.613527
2052	528.5129253
2053	528.5128402
2054	528.5127891
2055	528.4798583
2056	528.45796
2057	528.4574151
2058	528.4573811
2059	528.457364
2060	528.4573129
2061	528.4573129
2062	528.4551333
2063	528.4452906
2064	528.4452736
2065	528.4447798
2066	528.4447627
2067	528.4351242
2068	528.4346304
2069	528.4346134
2070	528.3472799
2071	528.3465305
2072	528.3465134
2073	528.3464453
2074	528.3457299
2075	528.3436179
2076	528.2802883
2077	528.2802883
2078	528.2802542
2079	528.2801861
2080	528.2796921
2081	528.2796751
2082	528.2796751
2083	528.2793003
2084	528.2792662
2085	528.2789085
2086	528.1496703
2087	528.1496533
2088	528.1496021
2089	528.1495851
2090	527.607261
2091	527.607261
2092	527.6072098
2093	527.606664
2094	526.1291462
2095	526.1258623
2096	526.1258623
2097	526.1007872
2098	526.0941504
2099	526.0048544
2100	526.0048031
2101	525.9166725
2102	525.1033644
2103	525.099697
2104	525.0996456
2105	524.960231
2106	524.9589967
2107	524.9589625
2108	524.8251688
2109	524.8249973
2110	524.8185502
2111	524.8185331
2112	524.797528
2113	524.7349709
2114	524.7349537
2115	524.6820795
2116	524.6793354
2117	524.6601257
2118	524.6425276
2119	524.5894897
2120	524.5396375
2121	524.5212462
2122	524.3949773
2123	524.3794297
2124	524.3768555
2125	524.3767011
2126	524.3629892
2127	524.1754659
2128	524.1629333
2129	524.1619032
2130	524.123119
2131	524.1131778
2132	524.017654
2133	523.6482904
2134	523.5878302
2135	523.5846335
2136	523.5798211
2137	523.4654105
2138	523.4551646
2139	523.454305
2140	523.4531704
2141	523.4448841
2142	523.4364257
2143	523.4325403
2144	523.4280704
2145	523.4212622
2146	523.1668214
2147	523.1628308
2148	523.1626588
2149	523.1590122
2150	523.1524758
2151	523.1467822
2152	523.1409164
2153	523.0765784
2154	523.009686
2155	522.9473623
2156	522.9236492
2157	522.9190716
2158	522.9155954
2159	522.891244
2160	522.8871997
2161	522.883534
2162	522.8641723
2163	522.8602998
2164	522.8342936
2165	522.831402
2166	522.6331532
2167	522.6281082
2168	522.6044322
2169	522.6041567
2170	522.5999552
2171	522.5996969
2172	522.5971312
2173	522.5947893
2174	522.5926541
2175	522.5924475
2176	522.5904844
2177	522.5838892
2178	522.581685
2179	522.5789126
2180	522.5531162
2181	522.5530301
2182	522.5527718
2183	522.5108887
2184	522.2378773
2185	522.2343621
2186	522.2042405
2187	522.2031721
2188	522.2021382
2189	522.202052
2190	522.1992776
2191	522.1986572
2192	522.1343064
2193	522.094527
2194	522.0937686
2195	522.0919589
2196	522.087736
2197	522.0868052
2198	522.0855987
2199	522.0836854
2200	522.0816687
2201	522.0782214
2202	522.0150281
2203	522.0144075
2204	521.9867213
2205	521.9866179
2206	521.9272239
2207	521.8796865
2208	521.7014131
2209	521.7007577
2210	521.6955311
2211	521.6918915
2212	521.6880794
2213	521.6439532
2214	521.6386572
2215	521.6155918
2216	521.6021697
2217	521.4692404
2218	521.464236
2219	521.3384522
2220	521.3143552
2221	521.284871
2222	521.2810041
2223	519.9986502
2224	519.9890974
2225	519.966755
2226	519.9132921
2227	519.9042224
2228	519.9012453
2229	519.8930581
2230	519.8836419
2231	519.8768393
2232	519.8688248
2233	519.8363678
2234	519.8163386
2235	519.6443882
2236	519.6284733
2237	519.6220657
2238	519.6162641
2239	519.5571879
2240	519.5523902
2241	519.5483372
2242	519.5338397
2243	519.4815448
2244	519.4673399
2245	518.0209115
2246	517.9744751
2247	517.9324476
2248	517.8953688
2249	517.8908337
2250	517.8752124
2251	517.8158856
2252	517.8121665
2253	517.8110543
2254	517.8037552
2255	517.7634345
2256	517.7495996
2257	517.7464711
2258	517.7089618
2259	517.6583774
2260	517.6514239
2261	517.6273812
2262	517.6205836
2263	517.6099613
2264	517.5819178
2265	517.5610189
2266	517.5522558
2267	517.5154628
2268	517.4798845
2269	517.4731546
2270	517.4403211
2271	517.4364429
2272	517.4297994
2273	517.3953283
2274	517.3951196
2275	517.3921802
2276	517.3668384
2277	517.3579676
2278	517.3497402
2279	516.6396398
2280	516.6320629
2281	516.6008134
2282	516.5921037
2283	515.5859205
2284	515.548481
2285	515.4825668
2286	515.4823224
2287	515.4646205
2288	515.4410171
2289	515.4355001
2290	515.4291451
2291	515.4137111
2292	515.3809211
2293	515.3765734
2294	515.3277682
2295	515.2988845
2296	515.2940821
2297	515.2792553
2298	515.2663666
2299	515.253303
2300	515.2411298
2301	515.2303186
2302	515.2269652
2303	515.2251487
2304	513.016672
2305	512.470994
2306	512.4604931
2307	512.4572445
2308	512.4542944
2309	512.4513618
2310	512.4465853
2311	512.4445483
2312	512.4130259
2313	511.9605581
2314	511.9567614
2315	511.9529822
2316	511.9392188
2317	511.9301133
2318	511.9222206
2319	511.9155231
2320	511.8853218
2321	511.8684624
2322	511.8682339
2323	511.862028
2324	511.8549077
2325	511.8521299
2326	511.8454491
2327	511.8409483
2328	511.8049755
2329	511.7910147
2330	511.7626876
2331	511.7605247
2332	511.7591707
2333	511.7534031
2334	511.6699055
2335	511.6654032
2336	511.6633806
2337	511.6580164
2338	511.657436
2339	510.6699189
2340	510.6673637
2341	510.6628349
2342	510.6585704
2343	510.656068
2344	510.6237127
2345	510.6197122
2346	510.6154296
2347	510.5706638
2348	510.5669977
2349	510.5234967
2350	510.3948052
2351	510.3914023
2352	510.3885637
2353	510.3878408
2354	510.3866771
2355	510.3859895
2356	509.8655594
2357	509.8651358
2358	509.7797403
2359	509.7777985
2360	509.7774984
2361	509.6724372
2362	509.5218606
2363	509.5201651
2364	509.508844
2365	509.453736
2366	509.4533827
2367	509.3516645
2368	509.2584609
2369	509.2571886
2370	509.2041917
2371	509.2023891
2372	509.2021064
2373	509.1991374
2374	509.1988016
2375	509.1912554
2376	509.1902303
2377	509.1887811
2378	509.1885337
2379	509.188251
2380	509.1873143
2381	509.1820654
2382	509.1811287
2383	509.1742007
2384	509.1740063
2385	509.1737766
2386	509.1703656
2387	509.1701535
2388	509.1692875
2389	509.1684568
2390	509.1682978
2391	509.1675378
2392	509.1663006
2393	508.4651954
2394	508.4645936
2395	508.4638503
2396	508.4132664
2397	507.6984659
2398	507.6717716
2399	507.6715412
2400	507.6613487
2401	507.6611715
2402	507.6609942
2403	507.6607106
2404	507.6604447
2405	507.6541164
2406	507.653886
2407	507.652521
2408	507.6523083
2409	507.6521133
2410	507.6461572
2411	507.6200629
2412	507.6186269
2413	507.6184497
2414	507.046766
2415	507.0282904
2416	507.0268883
2417	507.0245455
2418	507.018795
2419	507.0177301
2420	507.0123522
2421	507.0121925
2422	507.0120505
2423	506.9946918
2424	506.9455235
2425	506.945346
2426	506.9431803
2427	506.9422218
2428	506.7648376
2429	506.7640386
2430	506.7638965
2431	506.7395503
2432	506.7385381
2433	506.7365847
2434	506.7350219
2435	506.7340807
2436	506.7339031
2437	506.7290905
2438	506.7281493
2439	506.7272791
2440	506.7271371
2441	506.7263202
2442	506.7260893
2443	506.7215608
2444	503.469841
2445	503.4682145
2446	503.4680715
2447	503.4639426
2448	503.4579369
2449	503.4578476
2450	503.4540582
2451	503.453665
2452	503.4535756
2453	503.4500723
2454	503.4467297
2455	503.4466582
2456	503.4464795
2457	503.4452819
2458	503.4421538
2459	503.441993
2460	503.4390079
2461	503.4389364
2462	503.4389006
2463	503.4388112
2464	503.4386861
2465	502.4327947
2466	502.4326872
2467	502.429929
2468	502.4101193
2469	502.4100656
2470	502.409994
2471	502.4092775
2472	502.4091342
2473	502.4053549
2474	502.4026502
2475	502.4025965
2476	502.400053
2477	502.4000172
2478	502.3999097
2479	502.3997664
2480	502.3973483
2481	501.6095937
2482	501.6075126
2483	501.6023818
2484	501.6022562
2485	501.6022382
2486	501.6022203
2487	501.6020409
2488	501.6001213
2489	501.6001033
2490	500.6338929
2491	500.6294351
2492	500.625175
2493	500.6251031
2494	500.6250851
2495	500.6248874
2496	500.6205912
2497	500.6204834
2498	500.6204115
2499	500.6188296
2500	500.6187398
2501	500.6186858
2502	500.618596
2503	500.6143717
2504	500.5776281
2505	500.576154
2506	500.5760461
2507	500.5759383
2508	500.5757944
2509	500.5756866
2510	500.5756866
2511	500.5756147
2512	500.5716777
2513	500.4786011
2514	500.4772705
2515	500.4732788
2516	500.4696827
2517	500.4696107
2518	500.4695568
2519	500.4661404
2520	500.4626701
2521	500.4625262
2522	500.4624543
2523	500.4623284
2524	500.4622385
2525	500.4621306
2526	500.4589839
2527	500.45893
2528	500.4558912
2529	500.4529602
2530	500.4523128
2531	500.452205
2532	500.4518453
2533	500.4509103
2534	499.9396499
2535	499.9395959
2536	499.9395239
2537	499.9367519
2538	499.9366799
2539	499.9366079
2540	499.9339439
2541	499.9339079
2542	499.9338359
2543	499.9337819
2544	499.9337099
2545	499.9311899
2546	499.9304519
2547	499.8891936
2548	499.8885815
2549	499.8878794
2550	499.8877894
2551	499.8871234
2552	499.8870874
2553	499.8864933
2554	499.8864753
2555	499.8864033
2556	499.8864033
2557	499.8862953
2558	499.883667
2559	499.8814708
2560	499.8793645
2561	499.8788425
2562	499.8768262
2563	499.874882
2564	499.8730638
2565	499.8709935
2566	499.8709395
2567	499.8708855
2568	499.8708135
2569	499.8690852
2570	499.8398124
2571	499.838084
2572	499.8375619
2573	499.8231408
2574	499.8215205
2575	499.8211604
2576	499.8210884
2577	499.8210703
2578	499.819504
2579	499.8180276
2580	499.8016795
2581	499.8008512
2582	499.7993028
2583	499.7990147
2584	499.496043
2585	499.4946558
2586	499.4946017
2587	499.4945837
2588	499.4945477
2589	499.4944576
2590	499.4943855
2591	499.4930523
2592	499.4929983
2593	499.4917192
2594	499.4916651
2595	499.4914129
2596	499.4913949
2597	499.4913588
2598	498.4776825
2599	498.4776103
2600	498.4773215
2601	498.4772854
2602	498.4772673
2603	498.4772493
2604	498.4772132
2605	498.477159
2606	498.4771229
2607	498.4756787
2608	498.4744692
2609	498.474415
2610	498.4741442
2611	498.4489418
2612	498.448671
2613	498.4475878
2614	498.4475336
2615	498.4465226
2616	498.4464865
2617	498.4451505
2618	498.4441214
2619	498.4441214
2620	498.4441034
2621	498.4430923
2622	498.4428938
2623	498.4426952
2624	498.442641
2625	498.4424063
2626	498.4424063
2627	498.4423702
2628	498.4414855
2629	498.4201091
2630	498.4199466
2631	498.4198022
2632	498.4190078
2633	498.4188272
2634	498.4179606
2635	498.4175634
2636	498.4118761
2637	498.4117136
2638	498.4116775
2639	498.410883
2640	498.4100886
2641	498.4100886
2642	498.4100886
2643	498.4100525
2644	498.4100164
2645	498.4099803
2646	497.4171489
2647	497.4170404
2648	496.561495
2649	496.5614407
2650	496.5607339
2651	496.5605527
2652	496.560462
2653	496.5598096
2654	496.5044244
2655	496.5042975
2656	496.504225
2657	496.5042069
2658	496.5040981
2659	496.3825587
2660	496.3824136
2661	496.3823592
2662	496.3823049
2663	496.3813259
2664	496.3804557
2665	496.3803832
2666	496.0049348
2667	495.2354498
2668	495.1943455
2669	495.1942001
2670	495.1932188
2671	495.1879124
2672	495.1870765
2673	495.1869675
2674	495.1702665
2675	495.1694123
2676	495.1685037
2677	495.168431
2678	495.1683583
2679	495.1675223
2680	495.167486
2681	495.1674314
2682	495.1673951
2683	495.1673406
2684	495.1664682
2685	495.165705
2686	495.1468405
2687	495.1460591
2688	495.1460045
2689	495.1457864
2690	495.1450595
2691	495.0425463
2692	495.0425099
2693	495.0424372
2694	495.0417464
2695	495.040274
2696	495.0402195
2697	495.0401468
2698	495.0400922
2699	495.0325846
2700	495.0319302
2701	495.0313121
2702	495.0076615
2703	495.0075888
2704	494.9876093
2705	494.9867003
2706	494.9853005
2707	494.9846642
2708	494.9199388
2709	494.9193206
2710	494.9187023
2711	494.9181205
2712	494.9180478
2713	494.8494766
2714	494.8489129
2715	494.8489129
2716	494.8263992
2717	494.8258536
2718	494.8253444
2719	494.8252717
2720	494.8241441
2721	494.824126
2722	494.8226893
2723	494.8222164
2724	494.8221801
2725	494.8221437
2726	494.8217072
2727	494.8212708
2728	494.821198
2729	494.8210525
2730	494.8210161
2731	494.8082675
2732	494.7185449
2733	494.7181447
2734	494.7179992
2735	494.7178719
2736	494.715871
2737	494.6557858
2738	494.6557494
2739	494.4553946
2740	494.4546484
2741	494.4498619
2742	494.4439105
2743	494.4431825
2744	494.4430551
2745	494.4430005
2746	494.4430005
2747	494.4429641
2748	494.4429095
2749	494.4384505
2750	494.4383049
2751	494.4380683
2752	494.4337548
2753	494.4228345
2754	494.4227617
2755	494.4227253
2756	494.4223249
2757	494.4222521
2758	494.4216878
2759	494.4216332
2760	494.4161184
2761	494.4155905
2762	494.4154995
2763	494.4155177
2764	494.4149717
2765	494.4144985
2766	494.4136794
2767	494.4127148
2768	494.4124235
2769	494.4123325
2770	494.4120595
2771	494.3845204
2772	494.3845386
2773	494.3844658
2774	494.3844112
2775	494.3835557
2776	494.382773
2777	494.3827548
2778	494.3824817
2779	494.3824817
2780	494.3824271
2781	494.3823543
2782	494.3806615
2783	494.3806433
2784	494.3805705
2785	494.3801518
2786	493.8602927
2787	493.8602381
2788	493.8602381
2789	493.8602199
2790	493.8601834
2791	493.7955657
2792	493.7955475
2793	493.795584
2794	493.7010112
2795	493.7010112
2796	493.7010294
2797	493.7006831
2798	493.7007195
2799	493.7007195
2800	493.7007195
2801	493.7003914
2802	493.7004096
2803	493.7004461
2804	493.7004279
2805	493.7004461
2806	493.7002456
2807	493.7002456
2808	493.6983864
2809	493.6980948
2810	493.6978943
2811	493.6978396
